POSTE;DATE;RR;DRR;TN;TX;TM;FFM;DXY;UM
13054001;20160525;0,0;0;12,5;24,2;17,9;3,6;170;64
13054001;20160526;0,0;0;13,6;26,3;19,8;2,7;200;63
13054001;20160527;0,0;0;14,7;26,7;20,9;2,8;250;58
13054001;20160528;3,8;153;14,2;22,5;19,2;4,3;180;75
13054001;20160529;0,0;0;16,3;24,0;19,8;5,5;260;72
13054001;20160530;0,0;0;14,7;24,2;19,5;6,8;240;63
13054001;20160531;0,0;152;15,5;24,2;18,5;7,2;300;65
13054001;20160601;0,0;12;15,6;21,3;18,0;7,4;250;72
13054001;20160602;0,0;0;15,2;24,5;20,0;5,4;230;68
13054001;20160603;0,0;0;17,7;25,6;20,6;3,6;240;65
13054001;20160604;0,2;3;15,1;26,5;20,6;2,5;200;69
13054001;20160605;0,0;0;15,6;27,2;21,6;3,2;240;66
13054001;20160606;0,0;0;15,8;26,7;21,3;3,1;180;71
13054001;20160607;0,0;0;15,8;29,0;22,2;2,9;240;69
13054001;20160608;0,0;0;17,4;31,7;24,9;5,7;300;57
13054001;20160609;0,0;0;20,8;30,3;24,8;8,2;330;52
13054001;20160610;0,0;32;16,6;27,7;22,3;3,2;200;62
13054001;20160611;0,0;0;18,3;27,7;22,6;5,5;290;64
13054001;20160612;0,0;0;19,0;28,6;23,6;8,2;290;48
13054001;20160613;0,0;0;20,0;28,0;23,1;9,7;270;58
13054001;20160614;0,0;6;18,4;27,2;22,2;9,4;270;50
13054001;20160615;0,6;5;17,4;25,2;20,9;5,0;120;64
13054001;20160616;0,6;31;19,3;23,7;20,3;5,3;260;71
13054001;20160617;0,0;0;14,7;23,6;19,1;4,0;270;59
13054001;20160618;0,0;3;14,8;23,0;18,9;4,9;310;66
13054001;20160619;0,0;0;17,0;25,7;21,1;11,6;320;53
13054001;20160620;0,0;0;16,4;28,0;22,5;4,5;350;51
13054001;20160621;0,0;0;19,3;30,1;23,4;2,9;180;52
13054001;20160622;0,0;0;17,9;28,9;23,9;2,5;200;54
13054001;20160623;0,0;0;16,6;31,6;24,3;3,0;250;50
13054001;20160624;0,0;0;18,2;32,0;24,9;3,0;200;50
13054001;20160625;0,0;0;20,5;33,3;26,9;5,4;330;54
13054001;20160626;0,0;0;21,1;30,5;25,2;8,7;330;42
13054001;20160627;0,0;0;18,8;29,1;24,1;10,0;320;42
13054001;20160628;0,0;0;17,1;31,0;23,9;3,1;250;53
13054001;20160629;0,0;17;17,8;30,5;23,5;2,9;200;67
13054001;20160630;0,0;0;20,7;30,9;25,1;3,2;240;64
13054001;20160701;0,0;0;20,7;30,1;24,9;3,4;180;64
13054001;20160702;0,0;0;19,3;31,4;25,7;5,1;290;59
13054001;20160703;0,0;0;20,1;30,6;25,4;10,0;310;39
13054001;20160704;0,0;0;16,9;32,0;24,9;3,1;310;52
13054001;20160705;0,0;0;21,1;35,0;27,6;5,2;320;51
13054001;20160706;0,0;0;22,1;33,7;27,5;8,5;290;41
13054001;20160707;0,0;13;16,9;33,4;25,8;3,2;240;48
13054001;20160708;0,0;0;22,7;32,5;27,0;3,3;240;55
13054001;20160709;0,0;0;20,6;35,0;27,5;3,4;180;56
13054001;20160710;0,0;0;20,5;31,0;26,5;3,0;190;67
13054001;20160711;0,0;0;21,5;35,0;26,6;3,1;180;66
13054001;20160712;0,0;11;22,3;33,1;25,8;5,8;310;63
13054001;20160713;0,0;0;18,8;27,2;22,2;11,2;330;44
13054001;20160714;0,0;0;16,8;25,7;20,1;14,0;320;46
13054001;20160715;0,0;0;16,3;27,2;21,8;9,2;330;44
13054001;20160716;0,0;0;16,0;29,4;23,3;3,8;300;42
13054001;20160717;0,0;0;15,8;28,1;22,4;3,0;190;48
13054001;20160718;0,0;0;15,5;29,5;22,9;2,7;260;51
13054001;20160719;0,0;0;15,7;31,5;24,5;2,2;250;39
13054001;20160720;0,0;0;16,6;31,8;25,1;3,1;180;47
13054001;20160721;0,0;12;21,9;31,1;25,8;2,8;190;65
13054001;20160722;2,2;113;22,3;31,0;24,9;4,1;270;73
13054001;20160723;0,6;136;20,7;27,9;23,0;3,0;40;71
13054001;20160724;0,0;0;17,5;33,2;25,6;3,3;60;59
13054001;20160725;0,0;0;19,7;34,0;27,6;4,6;290;52
13054001;20160726;0,0;0;23,3;35,1;29,2;5,1;290;46
13054001;20160727;0,0;0;23,5;33,0;28,0;6,3;290;47
13054001;20160728;0,0;0;22,5;34,0;27,5;5,9;290;47
13054001;20160729;0,0;0;22,5;33,1;26,5;3,9;230;53
13054001;20160730;0,0;5;20,7;32,9;26,4;3,5;90;60
13054001;20160731;0,0;0;21,9;32,4;26,1;5,9;290;57
13054001;20160801;0,0;0;20,8;31,1;25,8;9,8;320;45
13054001;20160802;0,0;0;17,2;33,5;25,6;3,5;230;50
13054001;20160803;0,0;0;19,7;34,3;26,3;3,0;240;53
13054001;20160804;5,6;135;19,4;31,6;25,3;4,4;150;68
13054001;20160805;0,0;0;19,0;27,1;23,1;11,4;320;58
13054001;20160806;0,0;0;19,9;30,7;24,7;8,2;340;46
13054001;20160807;0,0;0;19,5;31,6;25,5;3,4;180;46
13054001;20160808;0,0;0;18,8;33,5;26,1;2,2;180;47
13054001;20160809;0,0;0;21,8;29,7;25,2;7,5;320;51
13054001;20160810;0,0;0;18,6;26,9;22,5;12,5;320;43
13054001;20160811;0,0;0;17,4;27,8;22,3;7,0;330;42
13054001;20160812;0,0;0;15,3;29,5;22,9;2,8;240;44
13054001;20160813;0,0;0;17,1;29,7;23,3;2,3;260;48
13054001;20160814;0,0;0;16,2;30,1;23,5;2,7;250;42
13054001;20160815;0,0;0;16,5;30,4;23,7;2,5;170;47
13054001;20160816;0,2;16;18,2;28,9;23,3;2,5;210;71
13054001;20160817;0,0;0;20,4;29,1;24,0;2,8;230;77
13054001;20160818;0,0;0;19,3;31,8;25,3;2,6;240;64
13054001;20160819;0,0;0;20,7;31,1;25,1;2,6;240;64
13054001;20160820;0,0;0;21,0;29,9;24,6;3,8;320;66
13054001;20160821;0,0;0;18,7;28,0;23,7;11,0;320;46
13054001;20160822;0,0;0;18,8;31,5;24,7;3,8;320;42
13054001;20160823;0,0;0;18,0;31,4;24,9;2,3;250;48
13054001;20160824;0,0;;18,0;32,3;25,4;2,4;200;47
13054001;20160825;0,0;0;18,7;32,7;25,8;2,6;190;49
13054001;20160826;0,0;0;19,6;32,1;26,3;2,6;190;50
13054001;20160827;0,0;;20,1;32,6;25,6;2,9;190;57
13054001;20160828;0,0;0;18,2;29,6;24,5;2,7;190;72
13054001;20160829;0,0;13;22,3;33,6;26,8;5,5;330;57
13054001;20160830;0,0;0;19,5;28,4;23,7;3,6;320;64
13054001;20160831;0,0;0;18,9;31,0;25,1;2,7;240;63
13054001;20160901;0,0;0;20,1;33,6;26,4;3,5;230;59
13054001;20160902;0,0;0;19,6;33,2;25,6;2,7;240;55
13054001;20160903;0,0;0;18,4;34,1;25,7;2,5;240;54
13054001;20160904;0,0;0;18,6;33,6;25,9;2,6;250;56
13054001;20160905;0,0;0;22,4;32,1;26,6;10,7;320;48
13054001;20160906;0,0;0;21,4;31,8;26,2;4,0;340;51
13054001;20160907;0,0;0;20,0;28,8;24,0;2,3;200;58
13054001;20160908;0,0;0;17,9;30,3;24,2;2,6;240;63
13054001;20160909;0,0;0;18,3;32,2;24,8;2,5;200;58
13054001;20160910;0,0;0;19,7;32,2;25,5;2,6;190;54
13054001;20160911;0,0;0;19,1;32,8;25,3;2,2;240;59
13054001;20160912;0,0;0;20,0;31,3;25,7;3,2;180;61
13054001;20160913;0,0;0;19,7;30,9;25,4;3,8;180;60
13054001;20160914;3,2;216;22,2;26,7;23,7;6,0;120;70
13054001;20160915;0,2;81;17,5;25,1;21,2;3,8;110;69
13054001;20160916;0,0;0;17,8;24,6;21,1;5,9;280;66
13054001;20160917;0,0;0;17,8;23,7;19,5;9,4;300;57
13054001;20160918;0,0;0;15,8;22,4;19,0;10,2;310;60
13054001;20160919;0,0;0;17,4;25,8;21,1;9,6;320;57
13054001;20160920;0,0;0;12,9;26,3;19,9;4,5;320;60
13054001;20160921;0,0;0;15,3;25,5;19,8;5,3;300;54
13054001;20160922;0,0;0;12,3;25,5;18,7;2,4;190;66
13054001;20160923;0,0;0;12,8;27,5;19,5;2,7;240;65
13054001;20160924;0,0;0;14,7;26,4;20,7;2,7;190;68
13054001;20160925;0,0;0;15,8;26,1;20,8;3,2;250;69
13054001;20160926;0,0;0;13,9;26,6;20,4;2,3;250;71
13054001;20160927;2,8;98;15,1;27,1;19,4;3,0;60;73
13054001;20160928;0,0;0;13,6;27,6;20,3;2,4;240;64
13054001;20160929;0,2;0;13,1;26,9;19,7;2,3;250;69
13054001;20160930;3,6;130;16,1;24,4;20,2;3,2;140;76
13054001;20161001;10,1;243;18,2;25,0;20,2;3,4;360;80
13054001;20161002;0,4;3;15,7;24,0;18,9;3,0;290;80
13054001;20161003;0,0;0;13,8;23,2;17,1;4,8;310;58
13054001;20161004;0,0;0;10,1;25,3;17,1;2,3;270;63
13054001;20161005;0,0;0;10,2;24,0;17,6;4,4;330;62
13054001;20161006;5,4;;10,3;18,6;14,7;2,8;340;80
13054001;20161007;0,0;;9,0;21,5;15,1;2,3;250;76
13054001;20161008;0,0;;11,5;21,2;15,8;5,8;310;60
13054001;20161009;0,0;0;8,1;20,8;14,5;5,2;320;58
13054001;20161010;0,0;;7,8;19,3;13,3;4,7;320;56
13054001;20161011;0,0;0;9,9;17,5;12,6;5,4;330;57
13054001;20161012;1,4;;7,6;20,0;15,6;5,0;160;62
13054001;20161013;10,6;;14,6;19,3;16,7;11,0;90;65
13054001;20161014;3,8;;16,4;20,9;17,4;5,4;90;83
13054001;20161015;0,0;0;10,6;21,5;15,4;1,6;260;79
13054001;20161016;0,0;1;12,0;23,2;18,5;4,2;140;72
13054001;20161017;17,8;196;14,7;21,1;17,5;3,9;50;79
13054001;20161018;0,0;0;11,0;21,2;16,1;5,0;320;71
13054001;20161019;0,0;0;12,7;19,9;15,3;7,9;310;61
13054001;20161020;0,0;0;10,1;17,3;13,1;7,4;320;58
13054001;20161021;0,0;0;5,0;18,7;11,6;2,8;320;67
13054001;20161022;4,0;225;4,9;19,0;12,7;3,8;80;74
13054001;20161023;0,6;25;12,9;21,0;17,1;7,0;90;77
13054001;20161024;0,8;50;17,1;26,9;21,6;4,7;110;68
13054001;20161025;0,4;53;17,7;24,5;20,1;2,9;70;83
13054001;20161026;0,2;23;14,1;19,7;16,8;3,6;320;84
13054001;20161027;0,2;0;10,5;21,5;15,3;3,1;340;74
13054001;20161028;0,2;0;8,7;21,0;14,2;1,4;130;80
13054001;20161029;0,2;0;8,0;19,8;13,1;1,6;320;81
13054001;20161030;0,4;0;7,0;21,5;13,7;1,5;130;83
13054001;20161031;0,0;0;8,4;20,9;15,0;1,4;180;82
13054001;20161101;0,0;0;13,4;20,8;17,0;1,9;70;74
13054001;20161102;0,2;0;11,8;20,1;16,0;4,0;320;75
13054001;20161103;0,0;0;10,9;16,8;12,3;5,4;310;67
13054001;20161104;1,0;241;7,6;20,6;14,6;3,1;130;80
13054001;20161105;0,2;5;15,8;20,2;18,0;5,9;130;84
13054001;20161106;0,0;0;10,4;14,6;11,6;7,2;310;64
13054001;20161107;0,0;0;3,5;12,4;8,4;5,2;310;63
13054001;20161108;0,0;0;4,3;12,6;8,1;8,7;330;58
13054001;20161109;2,4;224;3,4;11,4;7,3;3,6;300;79
13054001;20161110;0,0;0;2,5;15,7;11,0;5,5;270;79
13054001;20161111;0,0;0;10,2;14,9;12,2;9,2;330;63
13054001;20161112;0,0;0;6,7;12,8;8,3;6,1;330;61
13054001;20161113;0,0;0;3,3;12,6;8,6;1,5;260;71
13054001;20161114;0,0;17;7,9;14,3;9,3;2,6;320;76
13054001;20161115;0,0;0;2,1;13,3;6,8;1,6;320;82
13054001;20161116;0,0;0;2,4;14,8;8,1;1,4;140;83
13054001;20161117;0,0;0;4,5;15,9;10,2;1,7;80;84
13054001;20161118;0,0;2;9,6;17,2;14,7;3,7;80;79
13054001;20161119;0,0;43;9,7;16,4;12,2;2,9;270;75
13054001;20161120;0,6;59;7,6;19,7;15,9;6,8;140;69
13054001;20161121;27,6;1011;16,4;18,0;17,3;10,6;140;85
13054001;20161122;3,0;79;15,7;19,3;17,8;8,7;130;77
13054001;20161123;17,6;134;17,7;21,5;19,4;9,3;100;61
13054001;20161124;24,8;816;12,6;16,1;13,9;3,5;170;84
13054001;20161125;14,2;252;10,7;17,1;12,4;3,5;210;82
13054001;20161126;0,0;0;10,0;17,4;12,7;2,8;80;79
13054001;20161127;0,0;0;5,8;14,2;9,3;1,6;280;85
13054001;20161128;0,0;0;4,1;15,6;9,5;2,0;350;83
13054001;20161129;0,0;0;8,4;14,1;11,0;1,8;90;73
13054001;20161130;0,0;0;5,5;13,3;8,8;1,7;290;75
13054001;20161201;0,0;4;3,1;11,1;6,6;3,5;340;78
13054001;20161202;0,0;0;-0,6;10,7;4,6;2,4;300;72
13054001;20161203;0,0;0;0,3;17,0;8,9;3,0;140;78
13054001;20161204;0,0;0;8,2;17,4;13,3;3,9;120;63
13054001;20161205;0,0;0;7,2;18,3;13,2;3,7;70;57
13054001;20161206;0,0;0;5,4;15,1;9,7;1,4;140;79
13054001;20161207;0,0;0;3,8;15,3;8,5;1,3;130;78
13054001;20161208;0,0;;2,2;15,7;7,6;0,7;130;72
13054001;20161209;0,0;0;3,3;14,0;8,8;1,0;340;82
13054001;20161210;0,0;0;7,6;13,4;8,8;0,9;130;88
13054001;20161211;0,0;0;2,0;14,4;8,3;4,5;320;79
13054001;20161212;0,0;0;1,6;13,7;7,1;2,3;350;78
13054001;20161213;0,0;0;1,5;15,3;9,2;1,3;90;77
13054001;20161214;0,0;0;9,7;17,6;12,9;3,6;60;73
13054001;20161215;2,0;113;11,0;15,9;13,2;3,5;110;75
13054001;20161216;0,0;0;12,5;15,4;12,8;4,5;80;72
13054001;20161217;0,0;0;6,4;13,2;8,8;1,2;80;75
13054001;20161218;0,0;0;0,9;11,9;5,5;1,2;130;79
13054001;20161219;9,6;558;1,9;13,5;9,2;5,7;70;71
13054001;20161220;2,0;237;8,0;15,3;10,0;3,9;80;82
13054001;20161221;0,0;12;7,3;12,3;8,0;1,7;330;85
13054001;20161222;0,0;0;3,0;14,4;7,4;1,0;130;86
13054001;20161223;0,0;0;2,3;14,2;7,9;2,2;330;83
13054001;20161224;0,0;0;1,5;15,9;10,2;7,2;320;74
13054001;20161225;0,0;0;8,6;13,0;10,8;7,7;320;65
13054001;20161226;0,0;0;3,0;12,2;6,7;1,8;330;84
13054001;20161227;0,0;0;2,2;14,2;6,6;1,9;320;82
13054001;20161228;0,0;0;0,3;13,3;5,5;1,2;130;79
13054001;20161229;0,0;0;-2,3;13,6;5,4;1,9;60;76
13054001;20161230;0,0;32;4,4;12,2;7,6;1,2;120;84
13054001;20161231;0,0;0;0,1;12,8;5,3;1,2;140;81
13054001;20170101;0,0;20;1,8;13,4;6,8;1,1;150;86
13054001;20170102;0,0;22;3,9;14,9;8,5;3,1;320;82
13054001;20170103;0,0;0;2,7;8,0;4,5;5,6;320;72
13054001;20170104;0,0;0;-0,6;11,4;5,3;8,5;320;60
13054001;20170105;0,0;0;4,8;7,8;5,7;13,9;330;59
13054001;20170106;0,0;0;0,2;6,1;2,3;4,4;350;57
13054001;20170107;0,0;0;-2,8;7,7;1,8;3,8;330;54
13054001;20170108;0,0;0;-3,2;7,8;2,8;4,6;330;67
13054001;20170109;0,0;0;-2,4;7,9;3,7;5,4;330;68
13054001;20170110;0,6;108;2,2;7,9;4,5;3,2;330;74
13054001;20170111;0,0;0;-1,9;10,6;3,5;1,9;310;80
13054001;20170112;0,0;31;0,2;14,7;9,0;3,1;280;78
13054001;20170113;0,2;5;5,5;10,0;7,0;9,5;330;61
13054001;20170114;0,0;0;0,4;7,4;4,2;10,8;320;58
13054001;20170115;0,0;0;1,8;7,4;4,1;10,7;320;57
13054001;20170116;0,0;0;0,5;7,5;3,0;8,5;330;59
13054001;20170117;0,0;0;-5,6;4,7;0,5;4,1;330;57
13054001;20170118;0,0;0;-3,0;5,9;0,3;2,9;310;62
13054001;20170119;0,0;6;-5,3;8,8;1,1;1,4;130;67
13054001;20170120;0,4;;-2,8;13,7;5,7;2,4;80;66
13054001;20170121;0,0;6;0,6;15,5;6,1;2,4;60;67
13054001;20170122;2,0;382;2,8;13,1;8,8;5,6;60;70
13054001;20170123;1,0;164;3,7;8,5;5,1;1,9;330;77
13054001;20170124;0,0;0;-0,8;7,5;2,5;3,9;320;65
13054001;20170125;12,3;378;-1,1;6,3;1,5;2,4;320;81
13054001;20170126;13,4;249;1,7;13,3;8,3;6,0;100;83
13054001;20170127;0,2;32;7,9;14,3;11,6;8,0;100;68
13054001;20170128;0,0;2;11,2;14,4;11,2;5,5;70;73
13054001;20170129;0,0;0;5,6;13,5;8,5;1,0;260;85
13054001;20170130;0,0;2;3,0;14,6;9,2;1,2;160;85
13054001;20170131;0,0;0;10,2;15,1;13,0;3,1;130;83
13054001;20170201;0,0;0;10,9;15,6;13,0;4,1;110;79
13054001;20170202;1,4;105;9,6;17,5;13,8;8,5;120;71
13054001;20170203;0,0;81;6,0;14,0;10,4;3,6;140;77
13054001;20170204;0,4;137;6,3;15,5;12,2;4,4;110;66
13054001;20170205;5,0;266;8,6;11,8;9,8;7,0;280;77
13054001;20170206;0,0;0;7,4;11,6;9,5;13,6;320;60
13054001;20170207;0,0;0;6,5;13,3;9,6;5,4;330;68
13054001;20170208;1,0;62;7,7;11,4;9,2;6,2;330;69
13054001;20170209;10,5;281;5,1;10,9;8,2;1,7;340;70
13054001;20170210;0,0;0;7,0;13,5;9,3;3,4;150;69
13054001;20170211;0,0;0;7,0;13,0;10,2;3,4;80;64
13054001;20170212;0,0;0;7,7;17,5;14,0;6,3;110;54
13054001;20170213;0,0;0;14,1;17,9;15,7;9,2;90;43
13054001;20170214;0,0;0;14,1;17,6;14,9;6,1;90;48
13054001;20170215;0,2;18;11,8;18,0;13,4;2,9;130;62
13054001;20170216;0,2;0;8,0;16,4;11,9;1,4;240;82
13054001;20170217;0,0;0;7,7;14,8;10,6;3,6;230;83
13054001;20170218;0,0;0;4,9;16,7;10,8;1,8;330;68
13054001;20170219;0,0;0;4,6;16,6;10,4;1,8;230;71
13054001;20170220;0,0;0;7,8;17,7;11,4;4,0;290;50
13054001;20170221;0,0;0;3,4;19,6;11,8;5,0;320;62
13054001;20170222;0,0;0;4,4;18,7;11,2;2,5;240;73
13054001;20170223;0,0;0;5,4;18,6;12,0;2,8;150;72
13054001;20170224;0,0;0;9,8;14,4;11,3;9,9;310;62
13054001;20170225;0,0;0;5,4;16,2;9,2;3,4;320;53
13054001;20170226;0,0;0;1,8;15,5;9,0;1,9;250;68
13054001;20170227;1,0;234;7,3;14,1;11,9;6,0;140;81
13054001;20170228;1,4;59;9,8;14,2;11,3;5,2;280;79
13054001;20170301;0,0;0;1,9;14,8;9,6;2,9;300;63
13054001;20170302;0,2;0;5,8;18,5;11,9;2,0;230;78
13054001;20170303;6,1;117;7,1;18,5;13,3;5,7;150;63
13054001;20170304;3,4;184;8,0;12,3;11,0;8,3;150;66
13054001;20170305;1,2;167;2,3;11,7;8,6;1,5;280;78
13054001;20170306;1,2;203;6,5;17,5;11,8;7,5;270;67
13054001;20170307;0,0;0;6,7;13,5;10,3;8,5;330;51
13054001;20170308;0,0;0;6,7;18,5;12,5;6,7;330;56
13054001;20170309;0,0;0;9,5;20,5;15,2;5,7;320;60
13054001;20170310;0,0;0;12,2;21,1;15,3;5,2;340;56
13054001;20170311;0,0;0;7,0;22,8;14,0;2,2;150;53
13054001;20170312;2,0;97;6,6;14,5;11,0;1,7;80;76
13054001;20170313;0,0;0;8,4;18,3;13,1;2,2;240;65
13054001;20170314;0,0;0;6,3;19,0;12,2;2,0;250;67
13054001;20170315;0,0;0;5,4;21,2;12,9;1,6;250;67
13054001;20170316;0,2;;5,8;20,6;12,5;2,5;200;68
13054001;20170317;0,2;0;7,5;16,9;11,3;2,0;240;88
13054001;20170318;0,0;0;7,9;20,9;15,1;8,2;320;65
13054001;20170319;0,0;0;13,2;21,8;16,7;7,2;310;57
13054001;20170320;0,0;0;9,2;18,6;13,0;1,7;190;80
13054001;20170321;0,2;0;8,2;19,1;13,5;2,4;240;76
13054001;20170322;0,0;1;9,3;16,9;13,3;3,9;130;67
13054001;20170323;41,9;489;13,4;18,1;14,8;7,4;140;78
13054001;20170324;1,8;151;11,6;18,8;15,8;6,9;60;66
13054001;20170325;15,8;169;10,3;18,1;13,1;6,1;120;66
13054001;20170326;0,2;0;8,4;16,9;12,5;3,0;80;71
13054001;20170327;0,0;0;8,3;17,8;13,8;3,9;170;71
13054001;20170328;0,0;0;7,8;18,5;13,2;2,5;270;69
13054001;20170329;0,0;0;6,7;21,2;14,1;2,0;190;66
13054001;20170330;0,0;0;6,7;22,6;14,7;2,1;240;60
13054001;20170331;0,4;;8,2;19,7;14,6;3,6;170;56
13054001;20170401;14,7;948;9,7;13,6;11,3;5,0;340;78
13054001;20170402;3,0;432;9,2;16,4;11,9;3,2;320;83
13054001;20170403;0,0;0;6,8;21,6;14,6;2,4;230;72
13054001;20170404;0,0;0;7,9;22,1;16,3;6,1;310;56
13054001;20170405;8,9;132;11,0;21,5;14,0;5,0;30;59
13054001;20170406;0,0;0;5,9;20,0;13,5;3,8;310;64
13054001;20170407;0,0;;6,7;21,5;14,2;2,1;240;65
13054001;20170408;0,0;0;7,9;20,5;14,5;2,6;170;65
13054001;20170409;0,2;0;7,6;21,7;15,0;2,2;240;60
13054001;20170410;0,0;0;7,7;22,1;15,3;2,3;240;66
13054001;20170411;0,0;0;9,7;21,4;16,2;5,5;300;55
13054001;20170412;0,2;0;8,2;20,9;14,9;2,3;250;69
13054001;20170413;0,0;0;8,5;25,5;17,9;4,9;300;54
13054001;20170414;0,0;0;13,4;24,1;18,8;4,0;240;50
13054001;20170415;0,0;0;13,3;23,4;17,9;8,3;310;47
13054001;20170416;0,0;0;12,5;21,3;17,0;11,9;310;43
13054001;20170417;0,0;0;10,7;23,0;16,6;7,6;310;40
13054001;20170418;0,0;0;12,2;17,4;13,9;13,2;320;35
13054001;20170419;0,0;0;6,4;17,5;11,7;7,6;330;33
13054001;20170420;0,0;0;5,9;17,1;11,6;5,2;320;41
13054001;20170421;0,0;0;3,4;18,2;11,4;3,0;200;53
13054001;20170422;0,0;0;5,8;19,6;13,1;3,0;220;68
13054001;20170423;0,0;0;8,2;22,3;15,8;4,4;320;56
13054001;20170424;0,0;;10,4;20,2;15,3;3,9;170;65
13054001;20170425;12,9;399;9,9;20,1;15,5;5,4;130;59
13054001;20170426;2,6;;12,1;16,1;13,2;4,8;320;84
13054001;20170427;0,0;;7,6;13,4;9,5;8,3;330;59
13054001;20170428;0,0;0;7,6;15,3;11,3;12,1;330;43
13054001;20170429;0,0;0;2,9;19,3;12,3;4,2;180;55
13054001;20170430;13,3;400;8,9;16,6;13,5;7,3;280;67
13054001;20170501;0,0;0;7,1;18,5;12,6;6,5;290;63
13054001;20170502;1,6;190;6,4;17,3;12,6;3,2;220;71
13054001;20170503;0,2;14;6,5;18,9;13,4;2,2;200;63
13054001;20170504;0,2;2;8,2;19,0;14,1;2,8;180;65
13054001;20170505;0,0;0;7,3;21,9;15,4;2,5;180;63
13054001;20170506;19,2;234;11,6;19,2;14,9;4,6;280;69
13054001;20170507;0,0;0;10,7;21,6;17,0;9,5;320;52
13054001;20170508;0,0;0;13,6;20,6;16,5;12,1;330;51
13054001;20170509;0,0;0;10,6;22,8;16,6;4,0;320;52
13054001;20170510;0,0;35;11,3;21,5;16,4;3,0;140;65
13054001;20170511;0,2;32;11,3;20,8;17,1;6,7;110;66
13054001;20170512;0,0;0;14,8;22,6;18,5;5,2;140;66
13054001;20170513;0,2;0;11,5;23,2;17,3;3,0;180;72
13054001;20170514;0,0;2;12,3;25,5;19,2;3,1;280;67
13054001;20170515;0,0;0;13,7;28,3;21,8;4,3;310;46
13054001;20170516;0,0;0;12,7;27,1;20,4;2,7;180;51
13054001;20170517;0,0;0;13,7;27,9;21,5;2,9;180;45
13054001;20170518;4,0;148;15,9;25,7;20,9;4,2;150;50
13054001;20170519;0,0;0;11,3;22,1;17,0;7,8;270;54
13054001;20170520;0,0;0;12,8;23,4;18,2;8,9;290;41
13054001;20170521;0,0;0;12,5;25,4;18,8;3,2;320;49
13054001;20170522;0,0;0;11,7;25,9;18,6;2,4;240;57
13054001;20170523;0,0;0;12,7;30,1;20,9;3,2;170;59
13054001;20170524;0,0;0;15,3;27,7;21,5;2,6;190;60
13054001;20170525;0,0;0;15,2;27,4;21,2;3,2;180;64
13054001;20170526;0,0;0;16,0;28,0;22,0;3,3;170;57
13054001;20170527;0,0;0;14,6;29,4;22,4;2,5;190;43
13054001;20170528;0,0;0;15,2;30,4;22,8;3,0;180;39
13054001;20170529;0,0;0;14,7;29,0;22,3;2,9;200;47
13054001;20170530;1,4;112;16,3;28,7;22,7;2,7;240;55
13054001;20170531;0,0;5;17,9;27,0;21,8;2,3;160;60
13054001;20170601;0,0;0;17,8;27,3;22,2;2,8;200;66
13054001;20170602;0,0;0;17,6;27,4;22,4;2,9;250;68
13054001;20170603;4,5;22;17,4;27,4;22,0;3,9;170;70
13054001;20170604;0,0;0;17,3;27,4;22,2;6,8;290;56
13054001;20170605;0,0;0;18,1;27,8;22,6;4,0;330;45
13054001;20170606;0,0;0;16,5;27,4;21,9;7,4;300;46
13054001;20170607;0,0;0;16,1;24,6;20,3;10,5;320;34
13054001;20170608;0,0;0;11,2;27,9;20,6;3,4;180;45
13054001;20170609;0,0;0;15,4;28,0;21,5;2,7;280;52
13054001;20170610;0,0;;16,1;33,1;24,7;3,2;240;48
13054001;20170611;0,0;0;18,1;30,3;24,7;2,2;190;48
13054001;20170612;0,0;0;19,2;33,8;26,6;2,6;190;50
13054001;20170613;0,0;0;21,9;30,7;26,0;3,1;190;59
13054001;20170614;0,0;0;19,3;32,3;25,7;3,3;180;54
13054001;20170615;0,0;0;20,8;34,7;27,9;3,4;240;56
13054001;20170616;0,0;0;25,0;34,5;29,4;9,9;320;37
13054001;20170617;0,0;0;21,8;33,9;27,8;5,1;340;36
13054001;20170618;0,0;0;19,9;34,8;27,6;4,0;150;41
13054001;20170619;0,0;0;20,6;32,9;26,5;4,0;150;41
13054001;20170620;0,0;0;18,6;30,9;25,5;2,8;200;53
13054001;20170621;0,0;0;20,1;29,6;25,3;3,3;200;64
13054001;20170622;0,0;0;22,2;30,5;26,0;3,4;190;68
13054001;20170623;0,0;0;22,0;33,4;27,2;3,0;230;64
13054001;20170624;0,0;0;23,0;33,5;27,6;3,7;240;58
13054001;20170625;0,0;0;23,0;34,2;27,6;6,1;280;48
13054001;20170626;0,0;34;21,8;33,6;26,6;3,5;130;54
13054001;20170627;11,5;38;20,9;32,4;26,1;4,1;150;55
13054001;20170628;1,4;35;18,6;26,9;21,7;4,5;260;63
13054001;20170629;0,0;;15,9;25,5;21,5;6,3;280;50
13054001;20170630;0,2;19;16,7;25,0;20,8;6,2;270;46
13054001;20170701;0,0;0;16,7;26,8;21,4;9,3;320;44
13054001;20170702;0,0;0;18,2;27,7;22,9;11,0;320;46
13054001;20170703;0,0;0;19,5;31,1;25,2;4,9;330;42
13054001;20170704;0,0;0;16,0;30,4;24,0;3,2;190;48
13054001;20170705;0,0;0;17,6;31,5;25,0;3,4;180;40
13054001;20170706;0,0;0;17,0;32,9;26,8;2,8;210;32
13054001;20170707;0,0;0;19,8;34,9;27,2;2,4;250;40
13054001;20170708;0,0;12;20,1;33,8;27,2;2,7;90;40
